timestamp,value
"2019-03-08 00:30:19.399111",0
"2019-03-08 00:45:19.367903",0
"2019-03-08 01:00:19.365636",0
"2019-03-08 01:15:19.610371",0
"2019-03-08 01:30:19.776428",0
"2019-03-08 01:45:19.573856",0
"2019-03-08 02:00:19.519809",0
"2019-03-08 02:15:19.888167",0
"2019-03-08 02:30:19.559012",0
"2019-03-08 02:45:19.701151",0
"2019-03-08 03:00:20.216486",0
"2019-03-08 03:15:19.808999",0
"2019-03-08 03:30:19.698094",0
"2019-03-08 03:45:19.828718",0
"2019-03-08 04:00:19.795054",0
"2019-03-08 04:15:19.990131",0
"2019-03-08 04:30:20.181469",0
"2019-03-08 04:45:20.183627",0
"2019-03-08 05:00:20.107934",0
"2019-03-08 05:15:19.356853",0
"2019-03-08 05:30:19.543520",0
"2019-03-08 05:45:19.558152",0
"2019-03-08 09:15:13.720146",17.04383
"2019-03-08 09:30:14.071295",23.908
"2019-03-08 09:45:13.611711",30.77417
"2019-03-08 10:00:13.642979",26.82367
"2019-03-08 10:15:13.655607",32.952
"2019-03-08 10:30:13.610334",39.0935
"2019-03-08 10:45:13.764949",44.40133
"2019-03-08 12:13:55.915625",14.426
"2019-03-08 12:15:09.984792",14.426
"2019-03-08 12:30:10.455531",15.05433
"2019-03-08 12:45:09.865853",15.427
"2019-03-08 13:00:09.831815",15.667
"2019-03-08 13:15:09.892583",15.85833
"2019-03-08 13:30:09.863017",15.957
"2019-03-08 13:45:09.859445",16.035
"2019-03-08 14:00:09.839085",0
"2019-03-08 14:15:09.823555",0
"2019-03-08 14:30:09.832787",0
"2019-03-08 14:45:09.831583",0
"2019-03-08 15:00:09.833948",0
"2019-03-08 15:15:09.836202",0.5015
"2019-03-08 15:30:09.833415",1.106
"2019-03-08 15:45:09.838729",2.248
"2019-03-08 16:00:09.878822",3.049
"2019-03-08 16:15:09.835856",3.4075
"2019-03-08 16:30:09.868845",3.629
"2019-03-08 16:45:09.820354",11.95767
"2019-03-08 17:00:09.838984",12.5305
"2019-03-08 17:15:09.880067",3.937
"2019-03-08 17:30:10.591325",3.978
"2019-03-08 17:45:10.692775",0
"2019-03-08 18:00:10.618373",0
"2019-03-08 18:15:09.830383",0
"2019-03-08 18:30:10.547288",0
"2019-03-08 18:45:10.684533",0
"2019-03-08 19:00:09.754162",0
"2019-03-08 19:15:09.766909",0
"2019-03-08 19:30:10.612303",0
"2019-03-08 19:45:09.763893",0
"2019-03-08 20:00:09.709394",0
"2019-03-08 20:15:09.723192",0
"2019-03-08 20:30:09.763117",0
"2019-03-08 20:45:09.734578",0
"2019-03-08 21:00:09.765056",0
"2019-03-08 21:15:09.760229",0
"2019-03-08 21:30:09.779591",0
"2019-03-08 21:45:09.813132",0
"2019-03-08 22:00:09.779975",0
"2019-03-08 22:15:09.806092",0
"2019-03-08 22:30:09.788955",0
"2019-03-08 22:45:09.843223",0
"2019-03-08 23:00:09.814390",0
"2019-03-08 23:15:09.797465",0
"2019-03-08 23:30:09.792836",0
"2019-03-08 23:45:09.817545",0
"2019-03-09 00:00:09.794527",0
"2019-03-09 00:15:09.832734",0
"2019-03-09 00:30:09.841414",0
"2019-03-09 00:45:09.820897",0
"2019-03-09 01:00:09.826133",0
"2019-03-09 01:15:09.819161",0
"2019-03-09 01:30:09.821864",0
"2019-03-09 01:45:09.819651",0
"2019-03-09 02:00:09.784453",0
"2019-03-09 02:15:09.810399",0
"2019-03-09 02:30:09.975678",0
"2019-03-09 02:45:09.811774",0
"2019-03-09 03:00:09.772452",0
"2019-03-09 03:15:09.820270",0
"2019-03-09 03:30:09.828798",0
"2019-03-09 03:45:09.830779",0
"2019-03-09 04:00:09.781543",0
"2019-03-09 04:15:09.808018",0
"2019-03-09 04:30:09.818053",0
"2019-03-09 04:45:09.826710",0
"2019-03-09 05:00:09.789094",0
"2019-03-09 05:15:09.795926",0
"2019-03-09 05:30:09.848582",0
"2019-03-09 05:45:09.839135",0
"2019-03-09 06:00:09.794379",0
"2019-03-09 06:15:09.809100",0
"2019-03-09 06:30:09.792068",0
"2019-03-09 06:45:09.805090",0
"2019-03-09 07:00:09.754860",0
"2019-03-09 07:15:09.781192",0
"2019-03-09 07:30:09.759845",0
"2019-03-09 07:45:09.779072",0
"2019-03-09 08:00:09.751772",0
"2019-03-09 08:15:09.768835",0
"2019-03-09 08:30:09.737874",0
"2019-03-09 08:45:09.768397",0
"2019-03-09 09:00:09.753452",0
"2019-03-09 09:15:10.607407",0.5125
"2019-03-09 09:30:09.821989",1.54467
"2019-03-09 09:45:09.831603",2.783
"2019-03-09 10:00:09.849243",4.02133
"2019-03-09 10:15:09.853038",5.259
"2019-03-09 10:30:09.870087",6.493
"2019-03-09 10:45:09.837995",7.727
"2019-03-09 11:00:09.805194",8.96233
"2019-03-09 11:15:09.832730",10.20033
"2019-03-09 11:30:09.859983",11.44
"2019-03-09 11:45:09.839532",12.676
"2019-03-09 12:00:09.833226",13.912
"2019-03-09 12:15:09.858262",15.14833
"2019-03-09 12:30:09.851381",16.387
"2019-03-09 12:45:09.843956",17.628
"2019-03-09 13:00:09.837726",18.86733
"2019-03-09 13:15:09.829742",20.06467
"2019-03-09 13:30:09.837182",20.91033
"2019-03-09 13:45:09.828938",21.288
"2019-03-09 14:00:09.836145",21.49667
"2019-03-09 14:15:09.828237",21.62267
"2019-03-09 14:30:10.678447",21.69967
"2019-03-09 14:45:09.870067",21.745
"2019-03-09 15:00:09.836722",0
"2019-03-09 15:15:09.845108",0.235
"2019-03-09 15:30:09.867730",1.08533
"2019-03-09 15:45:10.714158",2.35867
"2019-03-09 16:00:09.871683",3.631
"2019-03-09 16:15:09.855005",4.902
"2019-03-09 16:30:09.852765",6.17067
"2019-03-09 16:45:09.818184",7.43967
"2019-03-09 17:00:09.845859",8.291
"2019-03-09 17:15:09.856136",0
"2019-03-09 17:30:09.865416",0
"2019-03-09 17:45:09.952543",0
"2019-03-09 18:00:09.790790",0
"2019-03-09 18:15:09.798553",0
"2019-03-09 18:30:09.822751",0
"2019-03-09 18:45:09.815154",0
"2019-03-09 19:00:09.830038",0
"2019-03-09 19:15:09.816270",0
"2019-03-09 19:30:09.828553",0
"2019-03-09 19:45:09.851544",0
"2019-03-09 20:00:09.825204",0
"2019-03-09 20:15:09.858052",0
"2019-03-09 20:30:09.826607",0
"2019-03-09 20:45:09.855633",0
"2019-03-09 21:00:10.665226",0
"2019-03-09 21:15:09.818074",0
"2019-03-09 21:30:09.847463",0
"2019-03-09 21:45:09.857845",0
"2019-03-09 22:00:09.822042",0
"2019-03-09 22:15:09.815752",0
"2019-03-09 22:30:09.825879",0
"2019-03-09 22:45:10.647018",0
"2019-03-09 23:00:09.751578",0
"2019-03-09 23:15:09.728051",0
"2019-03-09 23:30:09.751549",0
"2019-03-09 23:45:09.775473",0
"2019-03-10 00:00:09.720184",0
"2019-03-10 00:15:09.725350",0
"2019-03-10 00:30:09.728288",0
"2019-03-10 00:45:09.714627",0
"2019-03-10 01:00:10.559851",0
"2019-03-10 01:15:09.717726",0
"2019-03-10 01:30:09.716729",0
"2019-03-10 01:45:09.714560",0
"2019-03-10 03:00:09.697448",0
"2019-03-10 03:15:09.709693",0
"2019-03-10 03:30:09.706760",0
"2019-03-10 03:45:09.720723",0
"2019-03-10 04:00:09.715750",0
"2019-03-10 04:15:09.710347",0
"2019-03-10 04:30:09.706306",0
"2019-03-10 04:45:09.719092",0
"2019-03-10 05:00:09.728648",0
"2019-03-10 05:15:09.717413",0
"2019-03-10 05:30:09.722586",0
"2019-03-10 05:45:09.727865",0
"2019-03-10 06:00:10.559008",0
"2019-03-10 06:15:09.717253",0
"2019-03-10 06:30:10.547144",0
"2019-03-10 06:45:09.719193",0
"2019-03-10 07:00:09.702505",0
"2019-03-10 07:15:09.747516",0
"2019-03-10 07:30:09.744898",0
"2019-03-10 07:45:09.757355",0
"2019-03-10 08:00:09.753608",0.18
"2019-03-10 08:15:09.779650",0.50675
"2019-03-10 08:30:09.791544",1.16
"2019-03-10 08:45:09.803596",1.80925
"2019-03-10 09:00:09.798300",2.45775
"2019-03-10 09:15:09.807602",3.1055
"2019-03-10 09:30:10.676951",3.75175
"2019-03-10 09:45:09.852959",4.39575
"2019-03-10 10:00:10.688761",4.823
"2019-03-10 10:15:09.883142",0
"2019-03-10 10:30:09.825639",0
"2019-03-10 10:45:09.829358",0
"2019-03-10 11:00:09.786607",0
"2019-03-10 11:15:09.802540",0
"2019-03-10 11:30:09.833803",0
"2019-03-10 11:45:10.661388",0
"2019-03-10 12:00:09.785421",0
"2019-03-10 12:15:09.782516",0
"2019-03-10 12:30:09.795219",0
"2019-03-10 12:45:09.777307",0
"2019-03-10 13:00:09.711023",0
"2019-03-10 13:15:09.707063",0
"2019-03-10 13:30:09.718050",0
"2019-03-10 13:45:09.712869",0
"2019-03-10 14:00:10.003945",0
"2019-03-10 14:15:09.828363",0
"2019-03-10 14:30:09.760386",0
"2019-03-10 14:45:09.738176",0
"2019-03-10 15:00:09.764407",0
"2019-03-10 15:15:09.772709",0
"2019-03-10 15:30:10.594366",0
"2019-03-10 15:45:10.635552",0
"2019-03-10 16:00:09.769366",0
"2019-03-10 16:15:09.761369",0
"2019-03-10 16:30:09.769749",0
"2019-03-10 16:45:09.778428",0
"2019-03-10 17:00:09.756580",0
"2019-03-10 17:15:09.766259",0
"2019-03-10 17:30:09.743435",0
"2019-03-10 17:45:09.751403",0
"2019-03-10 18:00:09.745318",0
"2019-03-10 18:15:09.832100",0
"2019-03-10 18:30:09.747371",0
"2019-03-10 18:45:09.778085",0
"2019-03-10 19:00:09.844576",0
"2019-03-10 19:15:09.829048",0
"2019-03-10 19:30:09.858860",0
"2019-03-10 19:45:10.526666",0
"2019-03-10 20:00:09.833057",0
"2019-03-10 20:15:09.855184",0
"2019-03-10 20:30:09.845902",0
"2019-03-10 20:45:09.866456",0
"2019-03-10 21:00:09.791112",0
"2019-03-10 21:15:10.651575",0
"2019-03-10 21:30:09.793762",0
"2019-03-10 21:45:09.794172",0
"2019-03-10 22:00:09.761995",0
"2019-03-10 22:15:09.807369",0
"2019-03-10 22:30:09.726944",0
"2019-03-10 22:45:09.723667",0
"2019-03-10 23:00:09.720172",0
"2019-03-10 23:15:09.715792",0
"2019-03-10 23:30:09.711727",0
"2019-03-10 23:45:09.706607",0
"2019-03-11 00:00:09.718234",0
"2019-03-11 00:15:09.728640",0
"2019-03-11 00:30:09.722989",0
"2019-03-11 00:45:09.716808",0
"2019-03-11 01:00:09.710586",0
"2019-03-11 01:15:09.704385",0
"2019-03-11 01:30:09.713946",0
"2019-03-11 01:45:09.707532",0
"2019-03-11 02:00:09.732433",0
"2019-03-11 02:15:09.711695",0
"2019-03-11 02:30:09.706696",0
"2019-03-11 02:45:09.716004",0
"2019-03-11 03:00:09.710556",0
"2019-03-11 03:15:09.703007",0
"2019-03-11 03:30:09.711482",0
"2019-03-11 03:45:09.719339",0
"2019-03-11 04:00:09.734226",0
"2019-03-11 04:15:09.783780",0
"2019-03-11 04:30:09.736134",0
"2019-03-11 04:45:10.591540",0
"2019-03-11 05:00:10.586377",0
"2019-03-11 05:15:09.735071",0
"2019-03-11 05:30:09.725837",0
"2019-03-11 10:15:45.319510",37.4475
"2019-03-11 10:30:45.179621",40.705
"2019-03-11 10:45:45.206953",44.4545
"2019-03-11 11:00:45.202116",48.29067
"2019-03-11 11:15:45.232247",39.85383
"2019-03-11 11:30:45.188835",43.60867
"2019-03-11 11:45:45.186205",30.2785
"2019-03-11 12:00:45.170802",20.046
"2019-03-11 12:15:45.176651",22.574
"2019-03-11 12:30:45.167178",24.72967
"2019-03-11 12:45:45.231514",27.262
"2019-03-11 13:00:45.151264",31.49067
"2019-03-11 13:15:45.172630",36.97967
"2019-03-11 13:30:45.169410",42.301
"2019-03-11 13:45:45.176444",43.46692
"2019-03-11 14:00:45.183833",47.739
"2019-03-11 14:15:45.185089",48.18692
"2019-03-11 14:30:45.184277",51.41883
"2019-03-11 14:45:45.219650",54.93933
"2019-03-11 15:00:45.189881",58.95783
"2019-03-11 15:15:45.216835",56.56892
"2019-03-11 15:30:45.182992",37.60858
"2019-03-11 15:45:45.214141",40.06158
"2019-03-11 16:00:45.152169",42.30325
"2019-03-11 16:15:45.166005",35.18
"2019-03-11 16:30:45.347681",36.44775
"2019-03-11 16:45:45.198504",37.92967
"2019-03-11 17:00:45.140927",38.9895
"2019-03-11 17:15:45.143189",0
"2019-03-11 17:30:45.941546",0
"2019-03-11 17:45:45.176750",0
"2019-03-11 18:00:45.183273",0
"2019-03-11 18:15:45.667305",0
"2019-03-11 18:30:45.701529",0
"2019-03-11 18:45:45.548641",39.539
"2019-03-11 19:00:45.946549",0
"2019-03-11 19:15:45.820002",0
"2019-03-11 19:30:45.161811",0
"2019-03-11 19:45:45.926685",0
"2019-03-11 20:00:46.025471",0
"2019-03-11 20:15:45.179032",0
"2019-03-11 20:30:45.161332",0
"2019-03-11 20:45:45.884130",0
"2019-03-11 21:00:45.108506",0
"2019-03-11 21:15:45.105816",0
"2019-03-11 21:30:45.121177",0
"2019-03-11 21:45:45.119278",0
"2019-03-11 22:00:45.070412",0
"2019-03-11 22:15:45.104090",0
"2019-03-11 22:30:45.104148",0
"2019-03-11 22:45:45.104229",0
"2019-03-11 23:00:45.066981",0
"2019-03-11 23:15:45.075215",0
"2019-03-11 23:30:45.164594",0
"2019-03-11 23:45:45.059961",0
"2019-03-12 00:00:45.052442",0
"2019-03-12 00:15:45.517920",0
"2019-03-12 00:30:45.064357",0
"2019-03-12 00:45:45.767001",0
"2019-03-12 01:00:45.627712",0
"2019-03-12 01:15:45.051830",0
"2019-03-12 01:30:45.054357",0
"2019-03-12 01:45:45.050124",0
"2019-03-12 02:00:45.050418",0
"2019-03-12 02:15:45.436589",0
