timestamp,Time ,Garbage,value
2018-04-24 18:30,2018-04-24 18:30:00 PDT,93.3kW,93.3
2018-04-24 18:45,2018-04-24 18:45:00 PDT,92.9kW,92.9
2018-04-24 19:00,2018-04-24 19:00:00 PDT,89.3kW,89.3
2018-04-24 19:15,2018-04-24 19:15:00 PDT,105.5kW,105.5
2018-04-24 19:30,2018-04-24 19:30:00 PDT,111.0kW,111
2018-04-24 19:45,2018-04-24 19:45:00 PDT,113.3kW,113.3
2018-04-24 20:00,2018-04-24 20:00:00 PDT,112.8kW,112.8
2018-04-24 20:15,2018-04-24 20:15:00 PDT,133.3kW,133.3
2018-04-24 20:30,2018-04-24 20:30:00 PDT,125.2kW,125.2
2018-04-24 20:45,2018-04-24 20:45:00 PDT,129.6kW,129.6
2018-04-24 21:00,2018-04-24 21:00:00 PDT,121.9kW,121.9
2018-04-24 21:15,2018-04-24 21:15:00 PDT,131.5kW,131.5
2018-04-24 21:30,2018-04-24 21:30:00 PDT,137.9kW,137.9
2018-04-24 21:45,2018-04-24 21:45:00 PDT,132.4kW,132.4
2018-04-24 22:00,2018-04-24 22:00:00 PDT,133.3kW,133.3
2018-04-24 22:15,2018-04-24 22:15:00 PDT,142.7kW,142.7
2018-04-24 22:30,2018-04-24 22:30:00 PDT,136.6kW,136.6
2018-04-24 22:45,2018-04-24 22:45:00 PDT,134.8kW,134.8
2018-04-24 23:00,2018-04-24 23:00:00 PDT,132.5kW,132.5
2018-04-24 23:15,2018-04-24 23:15:00 PDT,114.4kW,114.4
2018-04-24 23:30,2018-04-24 23:30:00 PDT,121.0kW,121
2018-04-24 23:45,2018-04-24 23:45:00 PDT,103.3kW,103.3
2018-04-25 0:00,2018-04-25 00:00:00 PDT,74.7kW,74.7
2018-04-25 0:15,2018-04-25 00:15:00 PDT,77.8kW,77.8
2018-04-25 0:30,2018-04-25 00:30:00 PDT,81.9kW,81.9
2018-04-25 0:45,2018-04-25 00:45:00 PDT,87.8kW,87.8
2018-04-25 1:00,2018-04-25 01:00:00 PDT,82.6kW,82.6
2018-04-25 1:15,2018-04-25 01:15:00 PDT,83.4kW,83.4
2018-04-25 1:30,2018-04-25 01:30:00 PDT,81.2kW,81.2
2018-04-25 1:45,2018-04-25 01:45:00 PDT,80.3kW,80.3
2018-04-25 2:00,2018-04-25 02:00:00 PDT,66.3kW,66.3
2018-04-25 2:15,2018-04-25 02:15:00 PDT,54.5kW,54.5
2018-04-25 2:30,2018-04-25 02:30:00 PDT,70.3kW,70.3
2018-04-25 2:45,2018-04-25 02:45:00 PDT,64.7kW,64.7
2018-04-25 3:00,2018-04-25 03:00:00 PDT,71.3kW,71.3
2018-04-25 3:15,2018-04-25 03:15:00 PDT,71.9kW,71.9
2018-04-25 3:30,2018-04-25 03:30:00 PDT,68.8kW,68.8
2018-04-25 3:45,2018-04-25 03:45:00 PDT,65.9kW,65.9
2018-04-25 4:00,2018-04-25 04:00:00 PDT,61.7kW,61.7
2018-04-25 4:15,2018-04-25 04:15:00 PDT,65.5kW,65.5
2018-04-25 4:30,2018-04-25 04:30:00 PDT,67.5kW,67.5
2018-04-25 4:45,2018-04-25 04:45:00 PDT,66.6kW,66.6
2018-04-25 5:00,2018-04-25 05:00:00 PDT,76.0kW,76
2018-04-25 5:15,2018-04-25 05:15:00 PDT,85.1kW,85.1
2018-04-25 5:30,2018-04-25 05:30:00 PDT,86.8kW,86.8
2018-04-25 5:45,2018-04-25 05:45:00 PDT,97.0kW,97
2018-04-25 6:00,2018-04-25 06:00:00 PDT,114.3kW,114.3
2018-04-25 6:15,2018-04-25 06:15:00 PDT,115.7kW,115.7
2018-04-25 6:30,2018-04-25 06:30:00 PDT,132.8kW,132.8
2018-04-25 6:45,2018-04-25 06:45:00 PDT,142.2kW,142.2
2018-04-25 7:00,2018-04-25 07:00:00 PDT,175.9kW,175.9
2018-04-25 7:15,2018-04-25 07:15:00 PDT,206.1kW,206.1
2018-04-25 7:30,2018-04-25 07:30:00 PDT,242.8kW,242.8
2018-04-25 7:45,2018-04-25 07:45:00 PDT,247.3kW,247.3
2018-04-25 8:00,2018-04-25 08:00:00 PDT,242.2kW,242.2
2018-04-25 8:15,2018-04-25 08:15:00 PDT,230.9kW,230.9
2018-04-25 8:30,2018-04-25 08:30:00 PDT,224.7kW,224.7
2018-04-25 8:45,2018-04-25 08:45:00 PDT,217.8kW,217.8
2018-04-25 9:00,2018-04-25 09:00:00 PDT,204.0kW,204
2018-04-25 9:15,2018-04-25 09:15:00 PDT,191.5kW,191.5
2018-04-25 9:30,2018-04-25 09:30:00 PDT,192.1kW,192.1
2018-04-25 9:45,2018-04-25 09:45:00 PDT,182.2kW,182.2
2018-04-25 10:00,2018-04-25 10:00:00 PDT,152.8kW,152.8
2018-04-25 10:15,2018-04-25 10:15:00 PDT,138.3kW,138.3
2018-04-25 10:30,2018-04-25 10:30:00 PDT,132.8kW,132.8
2018-04-25 10:45,2018-04-25 10:45:00 PDT,127.8kW,127.8
2018-04-25 11:00,2018-04-25 11:00:00 PDT,131.9kW,131.9
2018-04-25 11:15,2018-04-25 11:15:00 PDT,122.9kW,122.9
2018-04-25 11:30,2018-04-25 11:30:00 PDT,110.7kW,110.7
2018-04-25 11:45,2018-04-25 11:45:00 PDT,106.7kW,106.7
2018-04-25 12:00,2018-04-25 12:00:00 PDT,102.2kW,102.2
2018-04-25 12:15,2018-04-25 12:15:00 PDT,105.9kW,105.9
2018-04-25 12:30,2018-04-25 12:30:00 PDT,108.8kW,108.8
2018-04-25 12:45,2018-04-25 12:45:00 PDT,124.1kW,124.1
2018-04-25 13:00,2018-04-25 13:00:00 PDT,123.5kW,123.5
2018-04-25 13:15,2018-04-25 13:15:00 PDT,127.5kW,127.5
2018-04-25 13:30,2018-04-25 13:30:00 PDT,126.5kW,126.5
2018-04-25 13:45,2018-04-25 13:45:00 PDT,118.7kW,118.7
2018-04-25 14:00,2018-04-25 14:00:00 PDT,102.1kW,102.1
2018-04-25 14:15,2018-04-25 14:15:00 PDT,107.0kW,107
2018-04-25 14:30,2018-04-25 14:30:00 PDT,134.7kW,134.7
2018-04-25 14:45,2018-04-25 14:45:00 PDT,141.3kW,141.3
2018-04-25 15:00,2018-04-25 15:00:00 PDT,138.2kW,138.2
2018-04-25 15:15,2018-04-25 15:15:00 PDT,135.3kW,135.3
2018-04-25 15:30,2018-04-25 15:30:00 PDT,107.7kW,107.7
2018-04-25 15:45,2018-04-25 15:45:00 PDT,89.6kW,89.6
2018-04-25 16:00,2018-04-25 16:00:00 PDT,86.5kW,86.5
2018-04-25 16:15,2018-04-25 16:15:00 PDT,80.2kW,80.2
2018-04-25 16:30,2018-04-25 16:30:00 PDT,74.9kW,74.9
2018-04-25 16:45,2018-04-25 16:45:00 PDT,80.2kW,80.2
2018-04-25 17:00,2018-04-25 17:00:00 PDT,84.0kW,84
2018-04-25 17:15,2018-04-25 17:15:00 PDT,59.2kW,59.2
2018-04-25 17:30,2018-04-25 17:30:00 PDT,55.2kW,55.2
2018-04-25 17:45,2018-04-25 17:45:00 PDT,67.6kW,67.6
2018-04-25 18:00,2018-04-25 18:00:00 PDT,112.5kW,112.5
2018-04-25 18:15,2018-04-25 18:15:00 PDT,100.8kW,100.8
2018-04-25 18:30,2018-04-25 18:30:00 PDT,96.0kW,96
2018-04-25 18:45,2018-04-25 18:45:00 PDT,97.7kW,97.7
2018-04-25 19:00,2018-04-25 19:00:00 PDT,93.2kW,93.2
2018-04-25 19:15,2018-04-25 19:15:00 PDT,95.9kW,95.9
2018-04-25 19:30,2018-04-25 19:30:00 PDT,90.3kW,90.3
2018-04-25 19:45,2018-04-25 19:45:00 PDT,91.4kW,91.4
2018-04-25 20:00,2018-04-25 20:00:00 PDT,94.4kW,94.4
2018-04-25 20:15,2018-04-25 20:15:00 PDT,105.3kW,105.3
2018-04-25 20:30,2018-04-25 20:30:00 PDT,103.3kW,103.3
2018-04-25 20:45,2018-04-25 20:45:00 PDT,111.8kW,111.8
2018-04-25 21:00,2018-04-25 21:00:00 PDT,113.2kW,113.2
2018-04-25 21:15,2018-04-25 21:15:00 PDT,129.1kW,129.1
2018-04-25 21:30,2018-04-25 21:30:00 PDT,121.4kW,121.4
2018-04-25 21:45,2018-04-25 21:45:00 PDT,121.2kW,121.2
2018-04-25 22:00,2018-04-25 22:00:00 PDT,125.7kW,125.7
2018-04-25 22:15,2018-04-25 22:15:00 PDT,130.0kW,130
2018-04-25 22:30,2018-04-25 22:30:00 PDT,139.1kW,139.1
2018-04-25 22:45,2018-04-25 22:45:00 PDT,133.8kW,133.8
2018-04-25 23:00,2018-04-25 23:00:00 PDT,123.0kW,123
2018-04-25 23:15,2018-04-25 23:15:00 PDT,118.7kW,118.7
2018-04-25 23:30,2018-04-25 23:30:00 PDT,117.1kW,117.1
2018-04-25 23:45,2018-04-25 23:45:00 PDT,92.7kW,92.7
2018-04-26 0:00,2018-04-26 00:00:00 PDT,75.1kW,75.1
2018-04-26 0:15,2018-04-26 00:15:00 PDT,67.6kW,67.6
2018-04-26 0:30,2018-04-26 00:30:00 PDT,83.4kW,83.4
2018-04-26 0:45,2018-04-26 00:45:00 PDT,90.3kW,90.3
2018-04-26 1:00,2018-04-26 01:00:00 PDT,91.7kW,91.7
2018-04-26 1:15,2018-04-26 01:15:00 PDT,87.2kW,87.2
2018-04-26 1:30,2018-04-26 01:30:00 PDT,88.6kW,88.6
2018-04-26 1:45,2018-04-26 01:45:00 PDT,83.3kW,83.3
2018-04-26 2:00,2018-04-26 02:00:00 PDT,71.0kW,71
2018-04-26 2:15,2018-04-26 02:15:00 PDT,65.0kW,65
2018-04-26 2:30,2018-04-26 02:30:00 PDT,59.8kW,59.8
2018-04-26 2:45,2018-04-26 02:45:00 PDT,62.5kW,62.5
2018-04-26 3:00,2018-04-26 03:00:00 PDT,62.1kW,62.1
2018-04-26 3:15,2018-04-26 03:15:00 PDT,63.1kW,63.1
2018-04-26 3:30,2018-04-26 03:30:00 PDT,66.1kW,66.1
2018-04-26 3:45,2018-04-26 03:45:00 PDT,70.5kW,70.5
2018-04-26 4:00,2018-04-26 04:00:00 PDT,78.2kW,78.2
2018-04-26 4:15,2018-04-26 04:15:00 PDT,70.9kW,70.9
2018-04-26 4:30,2018-04-26 04:30:00 PDT,70.9kW,70.9
2018-04-26 4:45,2018-04-26 04:45:00 PDT,67.4kW,67.4
2018-04-26 5:00,2018-04-26 05:00:00 PDT,80.9kW,80.9
2018-04-26 5:15,2018-04-26 05:15:00 PDT,81.9kW,81.9
2018-04-26 5:30,2018-04-26 05:30:00 PDT,92.4kW,92.4
2018-04-26 5:45,2018-04-26 05:45:00 PDT,107.4kW,107.4
2018-04-26 6:00,2018-04-26 06:00:00 PDT,115.9kW,115.9
2018-04-26 6:15,2018-04-26 06:15:00 PDT,122.2kW,122.2
2018-04-26 6:30,2018-04-26 06:30:00 PDT,131.4kW,131.4
2018-04-26 6:45,2018-04-26 06:45:00 PDT,142.7kW,142.7
2018-04-26 7:00,2018-04-26 07:00:00 PDT,157.5kW,157.5
2018-04-26 7:15,2018-04-26 07:15:00 PDT,209.4kW,209.4
2018-04-26 7:30,2018-04-26 07:30:00 PDT,252.0kW,252
2018-04-26 7:45,2018-04-26 07:45:00 PDT,249.0kW,249
2018-04-26 8:00,2018-04-26 08:00:00 PDT,253.3kW,253.3
2018-04-26 8:15,2018-04-26 08:15:00 PDT,239.1kW,239.1
2018-04-26 8:30,2018-04-26 08:30:00 PDT,250.8kW,250.8
2018-04-26 8:45,2018-04-26 08:45:00 PDT,243.9kW,243.9
2018-04-26 9:00,2018-04-26 09:00:00 PDT,212.0kW,212
2018-04-26 9:15,2018-04-26 09:15:00 PDT,188.1kW,188.1
2018-04-26 9:30,2018-04-26 09:30:00 PDT,183.0kW,183
2018-04-26 9:45,2018-04-26 09:45:00 PDT,174.0kW,174
2018-04-26 10:00,2018-04-26 10:00:00 PDT,143.9kW,143.9
2018-04-26 10:15,2018-04-26 10:15:00 PDT,129.4kW,129.4
2018-04-26 10:30,2018-04-26 10:30:00 PDT,131.1kW,131.1
2018-04-26 10:45,2018-04-26 10:45:00 PDT,123.7kW,123.7
2018-04-26 11:00,2018-04-26 11:00:00 PDT,120.5kW,120.5
2018-04-26 11:15,2018-04-26 11:15:00 PDT,112.2kW,112.2
2018-04-26 11:30,2018-04-26 11:30:00 PDT,112.2kW,112.2
2018-04-26 11:45,2018-04-26 11:45:00 PDT,100.9kW,100.9
2018-04-26 12:00,2018-04-26 12:00:00 PDT,96.6kW,96.6
2018-04-26 12:15,2018-04-26 12:15:00 PDT,93.3kW,93.3
2018-04-26 12:30,2018-04-26 12:30:00 PDT,113.0kW,113
2018-04-26 12:45,2018-04-26 12:45:00 PDT,113.8kW,113.8
2018-04-26 13:00,2018-04-26 13:00:00 PDT,113.8kW,113.8
2018-04-26 13:15,2018-04-26 13:15:00 PDT,105.0kW,105
2018-04-26 13:30,2018-04-26 13:30:00 PDT,86.2kW,86.2
2018-04-26 13:45,2018-04-26 13:45:00 PDT,90.9kW,90.9
2018-04-26 14:00,2018-04-26 14:00:00 PDT,91.9kW,91.9
2018-04-26 14:15,2018-04-26 14:15:00 PDT,89.8kW,89.8
2018-04-26 14:30,2018-04-26 14:30:00 PDT,98.0kW,98
2018-04-26 14:45,2018-04-26 14:45:00 PDT,102.2kW,102.2
2018-04-26 15:00,2018-04-26 15:00:00 PDT,95.1kW,95.1
2018-04-26 15:15,2018-04-26 15:15:00 PDT,87.6kW,87.6
2018-04-26 15:30,2018-04-26 15:30:00 PDT,74.3kW,74.3
2018-04-26 15:45,2018-04-26 15:45:00 PDT,63.0kW,63
2018-04-26 16:00,2018-04-26 16:00:00 PDT,68.6kW,68.6
2018-04-26 16:15,2018-04-26 16:15:00 PDT,56.9kW,56.9
2018-04-26 16:30,2018-04-26 16:30:00 PDT,62.3kW,62.3
2018-04-26 16:45,2018-04-26 16:45:00 PDT,64.6kW,64.6
2018-04-26 17:00,2018-04-26 17:00:00 PDT,56.4kW,56.4
2018-04-26 17:15,2018-04-26 17:15:00 PDT,36.3kW,36.3
2018-04-26 17:30,2018-04-26 17:30:00 PDT,30.7kW,30.7
2018-04-26 17:45,2018-04-26 17:45:00 PDT,42.0kW,42
2018-04-26 18:00,2018-04-26 18:00:00 PDT,74.9kW,74.9
2018-04-26 18:15,2018-04-26 18:15:00 PDT,87.1kW,87.1
2018-04-26 18:30,2018-04-26 18:30:00 PDT,88.0kW,88
2018-04-26 18:45,2018-04-26 18:45:00 PDT,102.0kW,102
2018-04-26 19:00,2018-04-26 19:00:00 PDT,96.0kW,96
2018-04-26 19:15,2018-04-26 19:15:00 PDT,104.5kW,104.5
2018-04-26 19:30,2018-04-26 19:30:00 PDT,97.2kW,97.2
2018-04-26 19:45,2018-04-26 19:45:00 PDT,93.2kW,93.2
2018-04-26 20:00,2018-04-26 20:00:00 PDT,105.9kW,105.9
2018-04-26 20:15,2018-04-26 20:15:00 PDT,119.3kW,119.3
2018-04-26 20:30,2018-04-26 20:30:00 PDT,125.5kW,125.5
2018-04-26 20:45,2018-04-26 20:45:00 PDT,127.9kW,127.9
2018-04-26 21:00,2018-04-26 21:00:00 PDT,121.2kW,121.2
2018-04-26 21:15,2018-04-26 21:15:00 PDT,120.4kW,120.4
2018-04-26 21:30,2018-04-26 21:30:00 PDT,117.2kW,117.2
2018-04-26 21:45,2018-04-26 21:45:00 PDT,121.0kW,121
2018-04-26 22:00,2018-04-26 22:00:00 PDT,120.1kW,120.1
2018-04-26 22:15,2018-04-26 22:15:00 PDT,123.8kW,123.8
2018-04-26 22:30,2018-04-26 22:30:00 PDT,124.8kW,124.8
2018-04-26 22:45,2018-04-26 22:45:00 PDT,118.0kW,118
2018-04-26 23:00,2018-04-26 23:00:00 PDT,112.2kW,112.2
2018-04-26 23:15,2018-04-26 23:15:00 PDT,98.4kW,98.4
2018-04-26 23:30,2018-04-26 23:30:00 PDT,112.1kW,112.1
2018-04-26 23:45,2018-04-26 23:45:00 PDT,83.2kW,83.2
2018-04-27 0:00,2018-04-27 00:00:00 PDT,63.1kW,63.1
2018-04-27 0:15,2018-04-27 00:15:00 PDT,63.3kW,63.3
2018-04-27 0:30,2018-04-27 00:30:00 PDT,65.1kW,65.1
2018-04-27 0:45,2018-04-27 00:45:00 PDT,69.0kW,69
2018-04-27 1:00,2018-04-27 01:00:00 PDT,60.8kW,60.8
2018-04-27 1:15,2018-04-27 01:15:00 PDT,59.7kW,59.7
2018-04-27 1:30,2018-04-27 01:30:00 PDT,62.4kW,62.4
2018-04-27 1:45,2018-04-27 01:45:00 PDT,62.9kW,62.9
2018-04-27 2:00,2018-04-27 02:00:00 PDT,61.1kW,61.1
2018-04-27 2:15,2018-04-27 02:15:00 PDT,48.6kW,48.6
2018-04-27 2:30,2018-04-27 02:30:00 PDT,49.3kW,49.3
2018-04-27 2:45,2018-04-27 02:45:00 PDT,58.6kW,58.6
2018-04-27 3:00,2018-04-27 03:00:00 PDT,44.7kW,44.7
2018-04-27 3:15,2018-04-27 03:15:00 PDT,47.1kW,47.1
2018-04-27 3:30,2018-04-27 03:30:00 PDT,50.6kW,50.6
2018-04-27 3:45,2018-04-27 03:45:00 PDT,48.8kW,48.8
2018-04-27 4:00,2018-04-27 04:00:00 PDT,57.1kW,57.1
2018-04-27 4:15,2018-04-27 04:15:00 PDT,64.6kW,64.6
2018-04-27 4:30,2018-04-27 04:30:00 PDT,66.8kW,66.8
2018-04-27 4:45,2018-04-27 04:45:00 PDT,58.9kW,58.9
2018-04-27 5:00,2018-04-27 05:00:00 PDT,72.4kW,72.4
2018-04-27 5:15,2018-04-27 05:15:00 PDT,80.7kW,80.7
2018-04-27 5:30,2018-04-27 05:30:00 PDT,82.0kW,82
2018-04-27 5:45,2018-04-27 05:45:00 PDT,102.5kW,102.5
2018-04-27 6:00,2018-04-27 06:00:00 PDT,108.1kW,108.1
2018-04-27 6:15,2018-04-27 06:15:00 PDT,114.8kW,114.8
2018-04-27 6:30,2018-04-27 06:30:00 PDT,122.2kW,122.2
2018-04-27 6:45,2018-04-27 06:45:00 PDT,140.2kW,140.2
2018-04-27 7:00,2018-04-27 07:00:00 PDT,161.4kW,161.4
2018-04-27 7:15,2018-04-27 07:15:00 PDT,205.0kW,205
2018-04-27 7:30,2018-04-27 07:30:00 PDT,238.4kW,238.4
2018-04-27 7:45,2018-04-27 07:45:00 PDT,226.9kW,226.9
2018-04-27 8:00,2018-04-27 08:00:00 PDT,222.0kW,222
2018-04-27 8:15,2018-04-27 08:15:00 PDT,225.8kW,225.8
2018-04-27 8:30,2018-04-27 08:30:00 PDT,225.1kW,225.1
2018-04-27 8:45,2018-04-27 08:45:00 PDT,219.6kW,219.6
2018-04-27 9:00,2018-04-27 09:00:00 PDT,206.4kW,206.4
2018-04-27 9:15,2018-04-27 09:15:00 PDT,182.3kW,182.3
2018-04-27 9:30,2018-04-27 09:30:00 PDT,189.0kW,189
2018-04-27 9:45,2018-04-27 09:45:00 PDT,178.4kW,178.4
2018-04-27 10:00,2018-04-27 10:00:00 PDT,149.9kW,149.9
2018-04-27 10:15,2018-04-27 10:15:00 PDT,145.6kW,145.6
2018-04-27 10:30,2018-04-27 10:30:00 PDT,133.0kW,133
2018-04-27 10:45,2018-04-27 10:45:00 PDT,117.8kW,117.8
2018-04-27 11:00,2018-04-27 11:00:00 PDT,111.4kW,111.4
2018-04-27 11:15,2018-04-27 11:15:00 PDT,125.9kW,125.9
2018-04-27 11:30,2018-04-27 11:30:00 PDT,145.3kW,145.3
2018-04-27 11:45,2018-04-27 11:45:00 PDT,113.6kW,113.6
2018-04-27 12:00,2018-04-27 12:00:00 PDT,103.5kW,103.5
2018-04-27 12:15,2018-04-27 12:15:00 PDT,107.8kW,107.8
2018-04-27 12:30,2018-04-27 12:30:00 PDT,104.1kW,104.1
2018-04-27 12:45,2018-04-27 12:45:00 PDT,110.8kW,110.8
2018-04-27 13:00,2018-04-27 13:00:00 PDT,85.9kW,85.9
2018-04-27 13:15,2018-04-27 13:15:00 PDT,74.7kW,74.7
2018-04-27 13:30,2018-04-27 13:30:00 PDT,101.7kW,101.7
2018-04-27 13:45,2018-04-27 13:45:00 PDT,107.3kW,107.3
2018-04-27 14:00,2018-04-27 14:00:00 PDT,90.9kW,90.9
2018-04-27 14:15,2018-04-27 14:15:00 PDT,111.4kW,111.4
2018-04-27 14:30,2018-04-27 14:30:00 PDT,103.9kW,103.9
2018-04-27 14:45,2018-04-27 14:45:00 PDT,87.8kW,87.8
2018-04-27 15:00,2018-04-27 15:00:00 PDT,86.3kW,86.3
2018-04-27 15:15,2018-04-27 15:15:00 PDT,77.4kW,77.4
2018-04-27 15:30,2018-04-27 15:30:00 PDT,84.9kW,84.9
2018-04-27 15:45,2018-04-27 15:45:00 PDT,65.2kW,65.2
2018-04-27 16:00,2018-04-27 16:00:00 PDT,62.6kW,62.6
2018-04-27 16:15,2018-04-27 16:15:00 PDT,52.1kW,52.1
2018-04-27 16:30,2018-04-27 16:30:00 PDT,64.4kW,64.4
2018-04-27 16:45,2018-04-27 16:45:00 PDT,52.9kW,52.9
2018-04-27 17:00,2018-04-27 17:00:00 PDT,53.9kW,53.9
2018-04-27 17:15,2018-04-27 17:15:00 PDT,62.7kW,62.7
2018-04-27 17:30,2018-04-27 17:30:00 PDT,103.4kW,103.4
2018-04-27 17:45,2018-04-27 17:45:00 PDT,98.3kW,98.3
2018-04-27 18:00,2018-04-27 18:00:00 PDT,105.6kW,105.6
2018-04-27 18:15,2018-04-27 18:15:00 PDT,100.1kW,100.1
2018-04-27 18:30,2018-04-27 18:30:00 PDT,97.0kW,97
2018-04-27 18:45,2018-04-27 18:45:00 PDT,90.3kW,90.3
2018-04-27 19:00,2018-04-27 19:00:00 PDT,92.2kW,92.2
2018-04-27 19:15,2018-04-27 19:15:00 PDT,107.7kW,107.7
2018-04-27 19:30,2018-04-27 19:30:00 PDT,102.4kW,102.4
2018-04-27 19:45,2018-04-27 19:45:00 PDT,99.0kW,99
2018-04-27 20:00,2018-04-27 20:00:00 PDT,112.7kW,112.7
2018-04-27 20:15,2018-04-27 20:15:00 PDT,121.4kW,121.4
2018-04-27 20:30,2018-04-27 20:30:00 PDT,118.5kW,118.5
2018-04-27 20:45,2018-04-27 20:45:00 PDT,131.0kW,131
2018-04-27 21:00,2018-04-27 21:00:00 PDT,138.8kW,138.8
2018-04-27 21:15,2018-04-27 21:15:00 PDT,154.5kW,154.5
2018-04-27 21:30,2018-04-27 21:30:00 PDT,155.9kW,155.9
2018-04-27 21:45,2018-04-27 21:45:00 PDT,149.2kW,149.2
2018-04-27 22:00,2018-04-27 22:00:00 PDT,152.1kW,152.1
2018-04-27 22:15,2018-04-27 22:15:00 PDT,141.6kW,141.6
2018-04-27 22:30,2018-04-27 22:30:00 PDT,138.9kW,138.9
2018-04-27 22:45,2018-04-27 22:45:00 PDT,139.8kW,139.8
2018-04-27 23:00,2018-04-27 23:00:00 PDT,132.7kW,132.7
2018-04-27 23:15,2018-04-27 23:15:00 PDT,119.0kW,119
2018-04-27 23:30,2018-04-27 23:30:00 PDT,128.8kW,128.8
2018-04-27 23:45,2018-04-27 23:45:00 PDT,116.9kW,116.9
2018-04-28 0:00,2018-04-28 00:00:00 PDT,88.1kW,88.1
2018-04-28 0:15,2018-04-28 00:15:00 PDT,92.7kW,92.7
2018-04-28 0:30,2018-04-28 00:30:00 PDT,83.3kW,83.3
2018-04-28 0:45,2018-04-28 00:45:00 PDT,79.8kW,79.8
2018-04-28 1:00,2018-04-28 01:00:00 PDT,82.3kW,82.3
2018-04-28 1:15,2018-04-28 01:15:00 PDT,73.7kW,73.7
2018-04-28 1:30,2018-04-28 01:30:00 PDT,82.7kW,82.7
2018-04-28 1:45,2018-04-28 01:45:00 PDT,79.1kW,79.1
2018-04-28 2:00,2018-04-28 02:00:00 PDT,68.6kW,68.6
2018-04-28 2:15,2018-04-28 02:15:00 PDT,61.6kW,61.6
2018-04-28 2:30,2018-04-28 02:30:00 PDT,69.5kW,69.5
2018-04-28 2:45,2018-04-28 02:45:00 PDT,59.3kW,59.3
2018-04-28 3:00,2018-04-28 03:00:00 PDT,59.9kW,59.9
2018-04-28 3:15,2018-04-28 03:15:00 PDT,71.1kW,71.1
2018-04-28 3:30,2018-04-28 03:30:00 PDT,72.7kW,72.7
2018-04-28 3:45,2018-04-28 03:45:00 PDT,67.6kW,67.6
2018-04-28 4:00,2018-04-28 04:00:00 PDT,66.3kW,66.3
2018-04-28 4:15,2018-04-28 04:15:00 PDT,61.2kW,61.2
2018-04-28 4:30,2018-04-28 04:30:00 PDT,63.7kW,63.7
2018-04-28 4:45,2018-04-28 04:45:00 PDT,59.5kW,59.5
2018-04-28 5:00,2018-04-28 05:00:00 PDT,72.7kW,72.7
2018-04-28 5:15,2018-04-28 05:15:00 PDT,84.3kW,84.3
2018-04-28 5:30,2018-04-28 05:30:00 PDT,81.4kW,81.4
2018-04-28 5:45,2018-04-28 05:45:00 PDT,82.7kW,82.7
2018-04-28 6:00,2018-04-28 06:00:00 PDT,82.0kW,82
2018-04-28 6:15,2018-04-28 06:15:00 PDT,86.6kW,86.6
2018-04-28 6:30,2018-04-28 06:30:00 PDT,91.0kW,91
2018-04-28 6:45,2018-04-28 06:45:00 PDT,91.9kW,91.9
2018-04-28 7:00,2018-04-28 07:00:00 PDT,93.6kW,93.6
2018-04-28 7:15,2018-04-28 07:15:00 PDT,113.5kW,113.5
2018-04-28 7:30,2018-04-28 07:30:00 PDT,152.2kW,152.2
2018-04-28 7:45,2018-04-28 07:45:00 PDT,143.5kW,143.5
2018-04-28 8:00,2018-04-28 08:00:00 PDT,134.2kW,134.2
2018-04-28 8:15,2018-04-28 08:15:00 PDT,124.9kW,124.9
2018-04-28 8:30,2018-04-28 08:30:00 PDT,135.1kW,135.1
2018-04-28 8:45,2018-04-28 08:45:00 PDT,130.1kW,130.1
2018-04-28 9:00,2018-04-28 09:00:00 PDT,122.0kW,122
2018-04-28 9:15,2018-04-28 09:15:00 PDT,129.2kW,129.2
2018-04-28 9:30,2018-04-28 09:30:00 PDT,126.2kW,126.2
2018-04-28 9:45,2018-04-28 09:45:00 PDT,125.6kW,125.6
2018-04-28 10:00,2018-04-28 10:00:00 PDT,129.9kW,129.9
2018-04-28 10:15,2018-04-28 10:15:00 PDT,126.3kW,126.3
2018-04-28 10:30,2018-04-28 10:30:00 PDT,124.8kW,124.8
2018-04-28 10:45,2018-04-28 10:45:00 PDT,127.1kW,127.1
2018-04-28 11:00,2018-04-28 11:00:00 PDT,122.7kW,122.7
2018-04-28 11:15,2018-04-28 11:15:00 PDT,119.2kW,119.2
2018-04-28 11:30,2018-04-28 11:30:00 PDT,125.2kW,125.2
2018-04-28 11:45,2018-04-28 11:45:00 PDT,123.8kW,123.8
2018-04-28 12:00,2018-04-28 12:00:00 PDT,120.7kW,120.7
2018-04-28 12:15,2018-04-28 12:15:00 PDT,122.6kW,122.6
2018-04-28 12:30,2018-04-28 12:30:00 PDT,125.0kW,125
2018-04-28 12:45,2018-04-28 12:45:00 PDT,122.1kW,122.1
2018-04-28 13:00,2018-04-28 13:00:00 PDT,121.6kW,121.6
2018-04-28 13:15,2018-04-28 13:15:00 PDT,122.4kW,122.4
2018-04-28 13:30,2018-04-28 13:30:00 PDT,117.2kW,117.2
2018-04-28 13:45,2018-04-28 13:45:00 PDT,130.1kW,130.1
2018-04-28 14:00,2018-04-28 14:00:00 PDT,127.8kW,127.8
2018-04-28 14:15,2018-04-28 14:15:00 PDT,117.8kW,117.8
2018-04-28 14:30,2018-04-28 14:30:00 PDT,124.4kW,124.4
2018-04-28 14:45,2018-04-28 14:45:00 PDT,118.3kW,118.3
